Employee_ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,MonthlyIncome,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,ExperienceRatio,PromotionGap,IncomePerLevel,CompanySwitchRate,RoleStability,PromotionDelay,LowIncomeFlag,Feedback,Sentiment,Attrition_Risk,Risk_Score,Risk_Level,Productivity_Risk_Score,Productivity_Risk_Level,Attrition_Risk_%,AgeGroup
7008,20,1,Travel Frequently,Data Science,37,Graduation,3,Male,179584,2,7,Technician,3,Divorced,2,No,44,14,1,8,9,6,0.5333333333333333,2,25654.85714285714,0.14285714285714285,1.125,8,0,Poor management support,-0.4,0.9709124903282776,97.09124903282776,High Risk,70.07492629991077,High,97.09124903282776,18-30
7009,19,0,Travel Frequently,Network Administration,3,PhD,3,Male,102151,3,4,HR,1,Married,6,Yes,42,15,3,6,3,1,0.375,5,25537.75,0.4,0.5,14,0,Supportive management,0.5,0.01550483820867189,1.550483820867189,Low Risk,59.09714420368244,Medium,1.550483820867189,18-30
7010,50,0,Travel Rarely,IT Services,18,Degree,2,Male,77666,5,3,Manager,5,Divorced,5,No,70,9,4,7,2,7,0.7,0,25888.666666666668,0.5555555555555556,0.2857142857142857,2,0,I am happy with my team,0.8,0.00017017622896281541,0.01701762289628154,Low Risk,0.003003109922873213,Low,0.01701762289628154,40-50
7011,59,0,No Travel,Cyber Security,18,Degree,1,Female,46812,2,5,Developer,1,Divorced,8,Yes,15,20,4,2,5,6,0.09523809523809523,-4,9362.4,0.4,2.5,14,0,Good work life balance,0.7,0.2444135099605804,24.441350996058038,Low Risk,74.9014148816573,High,24.441350996058038,50-60
7012,36,0,Travel Rarely,Cyber Security,12,Master's,2,Female,71329,1,2,Director,3,Divorced,1,No,81,7,5,3,7,6,0.375,-3,35664.5,0.14285714285714285,2.3333333333333335,1,0,Supportive management,0.5,0.0060117257936082675,0.6011725793608268,Low Risk,64.81197163165191,Medium,0.6011725793608268,30-40
7013,34,1,No Travel,Data Science,18,PhD,1,Male,79512,1,7,Technician,4,Divorced,10,Yes,84,0,2,8,9,5,8.0,3,11358.857142857143,inf,1.125,-5,0,Poor management support,-0.4,0.9960267084516559,99.60267084516559,High Risk,73.45929485502923,High,99.60267084516559,30-40
7014,61,1,No Travel,Cyber Security,32,Master's,2,Female,195393,2,5,HR,1,Divorced,9,No,71,0,2,9,2,1,9.0,8,39078.6,inf,0.2222222222222222,-1,0,Salary is low,0.0,0.9539280929457582,95.39280929457583,High Risk,87.42226046374867,High,95.39280929457583,
7015,50,0,Travel Rarely,Network Administration,42,Master's,3,Male,119830,5,3,Consultant,3,Married,3,No,52,15,3,7,0,5,0.4375,2,39943.333333333336,0.2,0.0,10,0,Career growth is good,0.7,0.0008397918402834971,0.08397918402834971,Low Risk,17.661878679534414,Low,0.08397918402834971,40-50
7016,29,0,Travel Rarely,Software Development,36,Master's,1,Male,159980,1,8,IT,2,Divorced,9,No,57,9,1,3,9,0,0.3,3,19997.5,1.0,3.0,9,0,Good work life balance,0.7,0.933016669661433,93.3016669661433,High Risk,89.99441181755469,High,93.3016669661433,18-30
7017,20,0,Travel Rarely,Cyber Security,19,Master's,4,Male,36321,3,2,IT,1,Single,8,Yes,36,15,4,6,3,7,0.375,-1,18160.5,0.5333333333333333,0.5,8,0,Career growth is good,0.7,9.586616872339733e-05,0.009586616872339733,Low Risk,58.82522116768336,Medium,0.009586616872339733,18-30
7018,60,0,Travel Frequently,Data Science,4,Graduation,2,Male,83897,3,7,QA Analyst,1,Single,5,No,20,4,1,1,0,5,0.2,-4,11985.285714285714,1.25,0.0,-1,0,Career growth is good,0.7,0.4775856284082389,47.75856284082389,Medium Risk,67.25151108955716,Medium,47.75856284082389,50-60
7019,43,0,Travel Rarely,Software Development,11,PhD,1,Male,136441,4,6,Director,5,Divorced,6,No,73,1,1,5,5,8,2.5,-3,22740.166666666668,6.0,1.0,-7,0,Supportive management,0.5,0.0900080979027366,9.00080979027366,Low Risk,13.35308408063653,Low,9.00080979027366,40-50
7020,52,0,Travel Frequently,Network Administration,3,Master's,4,Female,130741,4,8,HR,1,Single,0,No,70,17,3,5,3,8,0.2777777777777778,-3,16342.625,0.0,0.6,9,0,I am happy with my team,0.8,0.005803773779550924,0.5803773779550924,Low Risk,47.16124306669796,Medium,0.5803773779550924,50-60
7021,25,0,Travel Rarely,Network Administration,27,Graduation,5,Female,35744,4,4,Business Analyst,3,Single,6,No,35,0,2,1,3,0,1.0,1,8936.0,inf,3.0,0,0,Career growth is good,0.7,0.001984655515009982,0.19846555150099818,Low Risk,29.446788038500177,Low,0.19846555150099818,18-30
7022,53,0,Travel Frequently,Network Administration,47,Degree,3,Female,181125,5,2,Director,5,Divorced,0,Yes,55,9,3,5,6,5,0.5,0,90562.5,0.0,1.2,4,0,I am happy with my team,0.8,0.006920338187235331,0.6920338187235331,Low Risk,0.12212361506885878,Low,0.6920338187235331,50-60
7023,24,1,Travel Rarely,Data Science,16,Degree,2,Female,160790,3,1,Consultant,5,Married,0,No,34,5,1,7,10,2,1.1666666666666667,5,160790.0,0.0,1.4285714285714286,3,0,Poor management support,-0.4,0.9787662118086534,97.87662118086534,High Risk,40.80175667897624,Medium,97.87662118086534,18-30
7024,63,0,Travel Rarely,Software Development,44,Graduation,2,Male,57467,5,8,Help Desk,1,Married,1,No,42,16,1,3,6,2,0.17647058823529413,1,7183.375,0.0625,2.0,14,0,Good work life balance,0.7,0.6768283581006961,67.6828358100696,Medium Risk,47.23814749589464,Medium,67.6828358100696,
7025,63,0,No Travel,Network Administration,18,Master's,5,Female,155875,1,3,HR,4,Married,6,Yes,69,6,3,4,4,2,0.5714285714285714,2,51958.333333333336,1.0,1.0,4,0,Good work life balance,0.7,0.007537577784808535,0.7537577784808536,Low Risk,56.01536901973192,Medium,0.7537577784808536,
7026,53,0,Travel Rarely,Cyber Security,30,Graduation,1,Male,133524,3,3,Business Analyst,2,Divorced,5,Yes,92,6,4,7,5,2,1.0,5,44508.0,0.8333333333333334,0.7142857142857143,4,0,Career growth is good,0.7,0.04712490136632216,4.712490136632216,Low Risk,50.83161590646451,Medium,4.712490136632216,50-60
7027,33,0,Travel Rarely,Software Development,24,PhD,2,Male,95676,4,8,QA Analyst,4,Single,6,No,99,12,3,2,2,5,0.15384615384615385,-3,11959.5,0.5,1.0,7,0,Career growth is good,0.7,0.059118939379891634,5.911893937989164,Low Risk,21.631510694939262,Low,5.911893937989164,30-40
7028,41,0,Travel Rarely,Network Administration,6,Graduation,2,Male,104271,4,5,QA Analyst,3,Married,9,No,0,8,2,9,8,1,1.0,8,20854.2,1.125,0.8888888888888888,7,0,I am happy with my team,0.8,0.007978066149048904,0.7978066149048904,Low Risk,29.552554108512624,Low,0.7978066149048904,40-50
7029,18,0,Travel Rarely,Software Development,47,Graduation,2,Female,43208,1,6,Developer,1,Single,2,No,46,10,5,8,3,5,0.7272727272727273,3,7201.333333333333,0.2,0.375,5,0,Career growth is good,0.7,0.020387641310892317,2.0387641310892315,Low Risk,82.71272308195692,High,2.0387641310892315,
7030,42,1,Travel Rarely,Cyber Security,34,Master's,2,Female,167714,3,1,Business Analyst,1,Divorced,3,Yes,14,11,2,3,7,8,0.25,-5,167714.0,0.2727272727272727,2.3333333333333335,3,0,Poor management support,-0.4,0.9946077869417962,99.46077869417962,High Risk,76.375431534267,High,99.46077869417962,40-50
7031,27,1,Travel Frequently,IT Services,12,Graduation,5,Male,139956,5,5,Manager,2,Married,9,No,76,20,2,5,0,7,0.23809523809523808,-2,27991.2,0.45,0.0,13,0,Salary is low,0.0,0.03952875308858103,3.9528753088581032,Low Risk,27.168154466269073,Low,3.9528753088581032,18-30
7032,33,0,Travel Frequently,Network Administration,42,Master's,3,Female,150676,5,1,Consultant,4,Married,4,No,8,1,5,1,2,4,0.5,-3,150676.0,4.0,2.0,-3,0,Career growth is good,0.7,0.023131219900007008,2.3131219900007007,Low Risk,9.231727410000124,Low,2.3131219900007007,30-40
7033,33,0,Travel Rarely,Cyber Security,23,Graduation,2,Female,30913,1,4,Software Engineer,4,Single,10,No,99,2,5,7,6,2,2.3333333333333335,5,7728.25,5.0,0.8571428571428571,0,0,I am happy with my team,0.8,0.012297867603014236,1.2297867603014236,Low Risk,56.099374134170844,Medium,1.2297867603014236,30-40
7034,25,0,Travel Rarely,Data Science,36,PhD,5,Male,127460,3,2,QA Analyst,4,Single,3,Yes,75,16,5,10,2,3,0.5882352941176471,7,63730.0,0.1875,0.2,13,0,I am happy with my team,0.8,4.9069372527936756e-05,0.004906937252793676,Low Risk,32.353807106574024,Low,0.004906937252793676,18-30
7035,46,1,Travel Rarely,Network Administration,40,Graduation,4,Female,121858,5,4,Developer,4,Married,0,No,8,4,2,2,9,4,0.4,-2,30464.5,0.0,4.5,0,0,Salary is low,0.0,0.3025177200861912,30.25177200861912,Low Risk,14.162077413285726,Low,30.25177200861912,40-50
7036,56,0,Travel Frequently,IT Services,15,Below College,2,Female,70353,4,2,Software Engineer,5,Married,1,No,6,10,3,10,1,1,0.9090909090909091,9,35176.5,0.1,0.1,9,0,Good work life balance,0.7,0.00252732331362336,0.252732331362336,Low Risk,11.80930570553453,Low,0.252732331362336,50-60
7037,45,0,Travel Rarely,Cyber Security,16,PhD,1,Female,152397,4,7,IT,2,Single,6,No,76,18,2,2,9,1,0.10526315789473684,1,21771.0,0.3333333333333333,4.5,17,0,Career growth is good,0.7,0.589914849345158,58.9914849345158,Medium Risk,48.64555616491455,Medium,58.9914849345158,40-50
7038,23,0,Travel Rarely,Cyber Security,45,Graduation,5,Male,109775,5,5,Technician,3,Single,4,No,80,9,3,4,9,5,0.4,-1,21955.0,0.4444444444444444,2.25,4,0,Good work life balance,0.7,0.00043192169220599076,0.043192169220599076,Low Risk,17.65468097103893,Low,0.043192169220599076,18-30
7039,33,0,Travel Rarely,Software Development,47,PhD,1,Male,182202,3,8,Help Desk,4,Divorced,2,Yes,41,1,3,0,8,0,0.0,0,22775.25,2.0,inf,1,0,Career growth is good,0.7,0.5556520924437364,55.565209244373634,Medium Risk,42.15856633724241,Medium,55.565209244373634,30-40
7040,37,1,Travel Rarely,Network Administration,14,Master's,3,Female,34693,5,1,Technician,2,Married,7,Yes,68,18,3,3,6,2,0.15789473684210525,1,34693.0,0.3888888888888889,2.0,16,0,No promotion opportunities,0.0,0.15363557879902812,15.363557879902812,Low Risk,29.181804331747557,Low,15.363557879902812,30-40
7041,33,1,Travel Frequently,IT Services,15,Below College,4,Female,97741,1,7,Consultant,2,Single,9,Yes,5,20,4,0,9,6,0.0,-6,13963.0,0.45,inf,14,0,Poor management support,-0.4,0.963224842562441,96.3224842562441,High Risk,90.52749722169014,High,96.3224842562441,30-40
7042,24,0,Travel Rarely,Data Science,12,Degree,1,Female,191280,3,2,Consultant,1,Single,9,Yes,39,12,1,6,9,3,0.46153846153846156,3,95640.0,0.75,1.5,9,0,I am happy with my team,0.8,0.08629663094114012,8.629663094114012,Low Risk,60.34641113425542,Medium,8.629663094114012,18-30
7043,58,0,Travel Rarely,Software Development,43,Below College,2,Female,199989,5,8,HR,3,Single,5,No,26,8,1,8,4,3,0.8888888888888888,5,24998.625,0.625,0.5,5,0,Career growth is good,0.7,0.17238766575913989,17.23876657591399,Low Risk,20.68919410163188,Low,17.23876657591399,50-60
7044,31,0,Travel Rarely,Network Administration,35,Graduation,5,Female,85885,4,6,Help Desk,3,Married,3,Yes,37,16,4,3,4,1,0.17647058823529413,2,14314.166666666666,0.1875,1.3333333333333333,15,0,Career growth is good,0.7,0.0021728693299166435,0.21728693299166435,Low Risk,29.450109458763237,Low,0.21728693299166435,30-40
7045,60,0,No Travel,IT Services,25,Graduation,4,Female,58343,3,7,Manager,3,Single,0,Yes,71,3,4,5,7,2,1.25,3,8334.714285714286,0.0,1.4,1,0,I am happy with my team,0.8,0.03243925925644739,3.243925925644739,Low Risk,41.74892810452554,Medium,3.243925925644739,50-60
7046,43,0,Travel Frequently,Software Development,14,Degree,5,Male,176626,2,4,Software Engineer,5,Married,7,No,0,12,4,2,8,0,0.15384615384615385,2,44156.5,0.5833333333333334,4.0,12,0,Career growth is good,0.7,0.007850886780679245,0.7850886780679245,Low Risk,35.43266270789434,Low,0.7850886780679245,40-50
7047,43,0,Travel Rarely,IT Services,2,PhD,4,Female,138601,3,8,Help Desk,4,Divorced,2,No,98,3,5,10,6,7,2.5,3,17325.125,0.6666666666666666,0.6,-4,0,Supportive management,0.5,0.0013546196887292597,0.13546196887292597,Low Risk,32.3768462298011,Low,0.13546196887292597,40-50
7048,31,0,Travel Rarely,IT Services,18,Graduation,1,Male,71958,4,3,Software Engineer,4,Married,1,No,0,2,1,3,2,0,1.0,3,23986.0,0.5,0.6666666666666666,2,0,I am happy with my team,0.8,0.009468989561688563,0.9468989561688562,Low Risk,20.755335109912153,Low,0.9468989561688562,30-40
7049,24,0,No Travel,Software Development,35,Graduation,3,Female,141822,3,3,HR,4,Single,8,No,13,2,2,4,8,6,1.3333333333333333,-2,47274.0,4.0,2.0,-4,0,Supportive management,0.5,0.01504352884939589,1.5043528849395889,Low Risk,32.61841521498934,Low,1.5043528849395889,18-30
7050,50,0,Travel Rarely,Software Development,9,Degree,5,Male,68494,1,3,Developer,2,Divorced,2,Yes,20,12,3,2,8,0,0.15384615384615385,2,22831.333333333332,0.16666666666666666,4.0,12,0,Career growth is good,0.7,0.011189922846875793,1.1189922846875793,Low Risk,73.72688099141546,High,1.1189922846875793,40-50
7051,43,0,No Travel,Network Administration,11,Graduation,2,Male,103213,4,5,Director,5,Single,7,No,50,10,4,6,4,3,0.5454545454545454,3,20642.6,0.7,0.6666666666666666,7,0,Supportive management,0.5,0.010914063012914699,1.0914063012914699,Low Risk,11.957306994345554,Low,1.0914063012914699,40-50
7052,62,0,Travel Rarely,Software Development,26,Master's,5,Male,104619,4,4,Developer,3,Married,3,No,54,19,1,4,5,5,0.2,-1,26154.75,0.15789473684210525,1.25,14,0,I am happy with my team,0.8,0.0015949691817046688,0.15949691817046688,Low Risk,29.43991122085361,Low,0.15949691817046688,
7053,37,0,Travel Rarely,Network Administration,3,Degree,3,Female,63724,1,2,Director,1,Divorced,1,No,59,12,4,9,4,4,0.6923076923076923,5,31862.0,0.08333333333333333,0.4444444444444444,8,0,I am happy with my team,0.8,0.0004924012545231616,0.04924012545231616,Low Risk,82.36163061037395,High,0.04924012545231616,30-40
7054,20,0,Travel Frequently,IT Services,5,PhD,1,Male,43117,2,4,Developer,3,Divorced,3,No,17,16,2,3,10,2,0.17647058823529413,1,10779.25,0.1875,3.3333333333333335,14,0,Supportive management,0.5,0.26495082756503313,26.49508275650331,Low Risk,57.616779309971164,Medium,26.49508275650331,18-30
7055,21,1,Travel Frequently,Software Development,32,Degree,2,Male,168410,3,4,Consultant,2,Married,3,Yes,90,12,2,2,5,8,0.15384615384615385,-6,42102.5,0.25,2.5,4,0,Salary is low,0.0,0.8475673541304889,84.75673541304889,High Risk,64.95707095524392,Medium,84.75673541304889,18-30
7056,43,0,No Travel,Network Administration,41,Graduation,2,Male,43828,1,5,Software Engineer,4,Divorced,4,No,75,2,3,0,5,8,0.0,-8,8765.6,2.0,inf,-6,0,Supportive management,0.5,0.191632092935051,19.1632092935051,Low Risk,59.26409575767737,Medium,19.1632092935051,40-50
7057,28,0,No Travel,Network Administration,10,Master's,1,Male,108975,3,2,Software Engineer,1,Married,2,No,98,4,3,6,0,7,1.2,-1,54487.5,0.5,0.0,-3,0,I am happy with my team,0.8,0.0019083506221786578,0.19083506221786578,Low Risk,58.8572061874502,Medium,0.19083506221786578,18-30
7058,19,0,Travel Rarely,Data Science,38,Master's,5,Female,116818,3,2,IT,2,Divorced,4,No,37,11,5,6,3,7,0.5,-1,58409.0,0.36363636363636365,0.5,4,0,Good work life balance,0.7,2.821106143580616e-05,0.002821106143580616,Low Risk,50.000497842260636,Medium,0.002821106143580616,18-30
7059,31,0,Travel Frequently,Network Administration,6,Master's,2,Male,188051,2,4,Developer,1,Single,5,No,35,16,4,1,7,7,0.058823529411764705,-6,47012.75,0.3125,7.0,9,0,Good work life balance,0.7,0.03377917523143506,3.377917523143506,Low Risk,71.18433838643709,High,3.377917523143506,30-40
7060,61,0,No Travel,Network Administration,11,Graduation,5,Male,97195,3,4,Technician,5,Divorced,2,No,7,16,3,4,0,2,0.23529411764705882,2,24298.75,0.125,0.0,14,0,Career growth is good,0.7,0.0006851124707049182,0.06851124707049182,Low Risk,23.541501984777145,Low,0.06851124707049182,
7061,47,0,Travel Rarely,Data Science,17,Degree,5,Male,71686,1,6,HR,1,Married,1,Yes,70,7,5,8,6,4,1.0,4,11947.666666666666,0.14285714285714285,0.75,3,0,Career growth is good,0.7,0.003429385585787478,0.34293855857874783,Low Risk,82.41345974563154,High,0.34293855857874783,40-50
7062,29,0,Travel Rarely,Cyber Security,2,Degree,1,Male,111827,3,7,Director,1,Divorced,8,Yes,2,13,3,6,6,7,0.42857142857142855,-1,15975.285714285714,0.6153846153846154,1.0,6,0,Good work life balance,0.7,0.03233531382529984,3.233531382529984,Low Risk,59.39415259691705,Medium,3.233531382529984,18-30
7063,43,0,Travel Rarely,Software Development,41,Graduation,3,Male,35891,3,6,Director,2,Married,7,No,7,8,1,8,2,0,0.8888888888888888,8,5981.833333333333,0.875,0.25,8,0,I am happy with my team,0.8,0.09904960909194913,9.904960909194912,Low Risk,51.74793427809322,Medium,9.904960909194912,40-50
7064,61,0,Travel Rarely,Data Science,24,Graduation,3,Female,68145,2,6,Manager,1,Married,5,No,29,7,3,7,8,8,0.875,-1,11357.5,0.7142857142857143,1.1428571428571428,-1,0,Supportive management,0.5,0.08041414117452718,8.041414117452717,Low Risk,72.00730837366814,High,8.041414117452717,
7065,50,0,No Travel,Network Administration,50,Master's,5,Male,75156,3,3,Business Analyst,2,Single,4,No,39,13,1,1,9,5,0.07142857142857142,-4,25052.0,0.3076923076923077,9.0,8,0,Supportive management,0.5,0.15402792935826257,15.402792935826257,Low Risk,52.718139929851695,Medium,15.402792935826257,40-50
7066,30,0,Travel Rarely,Network Administration,5,Below College,1,Female,91602,4,7,Consultant,4,Married,10,Yes,39,17,5,9,0,5,0.5,4,13086.0,0.5882352941176471,0.0,12,0,Career growth is good,0.7,0.005104141641499674,0.5104141641499674,Low Risk,20.678308381908817,Low,0.5104141641499674,18-30
7067,31,1,Travel Rarely,Software Development,21,Graduation,3,Female,102237,5,4,QA Analyst,2,Married,3,No,42,14,5,0,3,1,0.0,-1,25559.25,0.21428571428571427,inf,13,0,No promotion opportunities,0.0,0.0905508004088224,9.05508004088224,Low Risk,28.06854353662628,Low,9.05508004088224,30-40
7068,41,0,No Travel,IT Services,6,Graduation,5,Male,194867,4,1,Business Analyst,4,Married,5,No,91,15,3,2,7,5,0.125,-3,194867.0,0.3333333333333333,3.5,10,0,I am happy with my team,0.8,0.012647191108323406,1.2647191108323406,Low Risk,20.811421019558647,Low,1.2647191108323406,40-50
7069,51,0,Travel Rarely,Data Science,4,Graduation,2,Female,135210,2,3,Technician,5,Married,0,No,67,2,1,2,0,7,0.6666666666666666,-5,45070.0,0.0,0.0,-5,0,Supportive management,0.5,0.015160348986790771,1.516034898679077,Low Risk,35.561653217413955,Low,1.516034898679077,50-60
7070,61,0,Travel Rarely,Cyber Security,9,Graduation,2,Female,166635,3,1,QA Analyst,3,Single,6,No,2,13,5,7,8,3,0.5,4,166635.0,0.46153846153846156,1.1428571428571428,10,0,Supportive management,0.5,0.14901296708139852,14.901296708139853,Low Risk,43.80611118378938,Medium,14.901296708139853,
7071,43,0,No Travel,Software Development,5,Master's,4,Male,35495,1,4,HR,4,Single,1,No,82,19,1,5,5,0,0.25,5,8873.75,0.05263157894736842,1.0,19,0,Good work life balance,0.7,0.01819314394915734,1.8193143949157342,Low Risk,56.20340842263219,Medium,1.8193143949157342,40-50
7072,38,0,Travel Rarely,Software Development,4,PhD,4,Male,164706,3,7,Business Analyst,5,Divorced,0,Yes,18,19,5,2,5,0,0.1,2,23529.428571428572,0.0,2.5,19,0,I am happy with my team,0.8,0.001962425246090984,0.19624252460909838,Low Risk,23.56404279846043,Low,0.19624252460909838,30-40
7073,45,0,Travel Rarely,Data Science,9,Degree,4,Male,139584,3,8,Manager,4,Divorced,0,No,20,5,2,5,10,0,0.8333333333333334,5,17448.0,0.0,2.0,5,0,Career growth is good,0.7,0.03827649604143918,3.827649604143918,Low Risk,33.02840875367246,Low,3.827649604143918,40-50
7074,53,0,Travel Rarely,Network Administration,18,Graduation,3,Female,89733,2,4,IT,1,Single,1,No,68,11,4,2,2,6,0.16666666666666666,-4,22433.25,0.09090909090909091,1.0,5,0,Good work life balance,0.7,0.004254725945249173,0.4254725945249173,Low Risk,70.66331869315145,High,0.4254725945249173,50-60
7075,57,1,Travel Frequently,Network Administration,43,Master's,2,Male,114664,3,5,Technician,3,Single,10,No,94,2,5,0,1,4,0.0,-4,22932.8,5.0,inf,-2,0,Salary is low,0.0,0.9581401818723635,95.81401818723634,High Risk,58.08482673892406,Medium,95.81401818723634,50-60
7076,19,0,Travel Rarely,Cyber Security,16,Below College,2,Female,73654,1,6,QA Analyst,5,Divorced,2,No,24,17,4,10,2,4,0.5555555555555556,6,12275.666666666666,0.11764705882352941,0.2,13,0,I am happy with my team,0.8,0.002341952765584966,0.23419527655849662,Low Risk,47.10015210762798,Medium,0.23419527655849662,18-30
7077,59,0,Travel Rarely,Data Science,2,Below College,3,Male,131211,1,4,Consultant,5,Married,2,No,92,19,5,2,2,4,0.1,-2,32802.75,0.10526315789473684,1.0,15,0,Good work life balance,0.7,0.00264019081572673,0.26401908157267295,Low Risk,47.10541513204224,Medium,0.26401908157267295,50-60
7078,26,0,Travel Rarely,Software Development,29,Graduation,2,Male,157213,5,7,QA Analyst,1,Single,9,No,16,5,4,0,4,7,0.0,-7,22459.0,1.8,inf,-2,0,I am happy with my team,0.8,0.0045593300760889185,0.4559330076088918,Low Risk,35.37457641310745,Low,0.4559330076088918,18-30
7079,40,0,Travel Frequently,Data Science,48,Degree,2,Female,43132,5,5,Software Engineer,4,Divorced,8,No,20,20,2,0,1,4,0.0,-4,8626.4,0.4,inf,16,0,I am happy with my team,0.8,0.05401574775084632,5.401574775084632,Low Risk,9.776748489720816,Low,5.401574775084632,30-40
